catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location
266521031,Great Skua,Stercorarius skua,Attila Steiner,2020-09-28,2020,4.96,26,Europe
617940794,Northern Lapwing,Vanellus vanellus,José Javier Orduña,2024-04-25,2024,4.96,25,Europe
299635561,Red Kite,Milvus milvus,Marc Gálvez,2021-01-19,2021,4.96,25,Europe
593920931,Gull-billed Tern,Gelochelidon nilotica,Miguel Ángel Mora Quintana,2023-07-13,2023,4.96,25,Europe
402254161,Whimbrel,Numenius phaeopus,Jana Marco,2022-01-03,2022,4.96,25,Europe
508928931,Temminck's Stint,Calidris temminckii,Jaroslav Vaněk,2016-05-18,2016,4.96,26,Europe
317505601,Swallow-tailed Kite,Elanoides forficatus,Olivier Coucelos,2021-03-15,2021,4.96,27,Europe
93444651,Eurasian Nuthatch,Sitta europaea,Mike Litak,2016-04-30,2016,4.96,27,Europe
616583798,Eurasian Moorhen,Gallinula chloropus,Alper YILMAZ,2024-03-25,2024,4.96,26,Europe
288298771,Corsican Finch,Carduelis corsicana,Wouter Van Gasse,2019-05-12,2019,4.96,24,Europe
369884451,Red-backed Kingfisher,Todiramphus pyrrhopygius,Patrick Cox,2021-09-16,2021,4.96,49,Australia
453690871,Little Pied Cormorant,Microcarbo melanoleucos,James Bennett,2022-05-26,2022,4.96,45,Australia
344177421,South Island Oystercatcher,Haematopus finschi,Steven Pratt,2021-05-31,2021,4.96,46,Australia
414882451,European Robin,Erithacus rubecula,Grzegorz Burkowski,2022-02-10,2022,4.96,27,Europe
185179571,White-capped Albatross,Thalassarche cauta,Garrett Lau,2019-10-31,2019,4.96,25,Australia
627025423,Spinifex Pigeon,Geophaps plumifera,Sebastian Poirier,2024-07-19,2024,4.96,26,Australia
168883671,Forest Kingfisher,Todiramphus macleayii,Stuart Kelly,2019-07-04,2019,4.96,26,Australia
523659261,Royal Penguin,Eudyptes schlegeli,Mike Sylvia,2022-11-29,2022,4.96,25,Australia
613614622,Ground Cuckooshrike,Coracina maxima,Paul McDonald,2024-01-15,2024,4.96,25,Australia
611567557,White-fronted Chat,Epthianura albifrons,John  Van Doorn,2023-11-26,2023,4.96,28,Australia
120869991,White-throated Gerygone,Gerygone olivacea,Rohan Clarke,2018-10-28,2018,4.96,27,Australia
167101641,Hooded Robin,Melanodryas cucullata,André  Zambolli,2019-06-02,2019,4.96,27,Australia
213148291,Blue-winged Kookaburra,Dacelo leachii,Bill Bacon,2020-02-17,2020,4.96,27,Australia
213783891,Eastern Bluebird,Sialia sialis,Keith Kennedy,2020-03-06,2020,4.96,151,North America
355934311,Rufous Hummingbird,Selasphorus rufus,Chuck Gates,2021-07-21,2021,4.96,186,North America
197847811,Gray-throated Martin,Riparia chinensis,Anuvind Beniwal,2020-01-02,2020,4.96,46,Asia
352013461,Plumbeous Redstart,Phoenicurus fuliginosus,Jim Tietz,2020-12-29,2020,4.96,46,Asia
522319231,Black Skimmer,Rynchops niger,Bob Gunderson,2023-01-09,2023,4.96,121,North America
134028561,Spot-billed Pelican,Pelecanus philippensis,Aravind AM,2018-12-31,2018,4.96,47,Asia
120574971,Buff-breasted Sandpiper,Calidris subruficollis,Oree Efroni Naor,2018-10-25,2018,4.96,48,Asia
418288261,Whooping Crane,Grus americana,Skye Haas,2022-02-11,2022,4.96,143,North America
86412201,Sunbittern,Eurypyga helias,Cory Gregory,2018-01-20,2018,4.96,139,North America
159839731,Golden-winged Warbler,Vermivora chrysoptera,Sylvain Messier,2019-05-18,2019,4.96,129,North America
508454361,Purple Sunbird,Cinnyris asiaticus,Harshvardhan Sharma,2022-11-29,2022,4.96,27,Asia
581745321,Blue-capped Rock-Thrush,Monticola cinclorhyncha,Arindam Roy,2023-05-27,2023,4.96,27,Asia
611395008,Golden Bush-Robin,Tarsiger chrysaeus,Sanjay tha Shrestha,2023-11-21,2023,4.96,27,Asia
76885271,Snowy Owl,Bubo scandiacus,John Sutton,2017-12-01,2017,4.96,382,North America
168159331,Knob-billed Duck,Sarkidiornis melanotos,Nitin Chandra,2019-07-14,2019,4.96,28,Asia
250101731,Golden Pheasant,Chrysolophus pictus,xiwen CHEN,2019-01-14,2019,4.96,28,Asia
91376081,Red-breasted Merganser,Mergus serrator,Daniel Grossi,2018-03-22,2018,4.96,91,North America
416810491,White-winged Crossbill,Loxia leucoptera,Joy Wang,2022-02-16,2022,4.96,85,North America
267253281,Black Eagle,Ictinaetus malaiensis,Chun-Chieh Liao,2020-09-25,2020,4.96,85,Asia
339607841,Blue-headed Vireo,Vireo solitarius,Rebecca Maier,2021-05-11,2021,4.96,93,North America
182902241,Orange-crowned Warbler,Leiothlypis celata,Alix d'Entremont,2019-10-19,2019,4.96,79,North America
240716651,Tufted Puffin,Fratercula cirrhata,mario balitbit,2020-06-02,2020,4.96,78,North America
247637281,White-eared Hummingbird,Basilinna leucotis,Jamie Baker,2020-07-01,2020,4.96,77,North America
417459771,Mangrove Cuckoo,Coccyzus minor,Scott Young,2022-02-18,2022,4.96,76,North America
319193851,Swainson's Warbler,Limnothlypis swainsonii,Aidan Rominger,2020-05-26,2020,4.96,81,North America
189443171,Golden-crowned Kinglet,Regulus satrapa,Matthew Eckerson,2019-11-23,2019,4.96,89,North America
44213481,Northern Shrike,Lanius borealis,Ian Burgess,2017-01-01,2017,4.96,89,North America
27949501,Orchard Oriole (Orchard),Icterus spurius spurius,Eric Peterson,2016-04-29,2016,4.96,83,North America
180854341,Spoon-billed Sandpiper,Calidris pygmaea,Lefei Han,2019-10-03,2019,4.96,1821,Asia
488241741,Steller's Jay,Cyanocitta stelleri,Steve Pearl,2022-09-27,2022,4.96,82,North America
308664121,Western Kingbird,Tyrannus verticalis,Ethan Denton,2017-07-18,2017,4.96,119,North America
499613401,Lesser White-fronted Goose,Anser erythropus,Mustafa Kasapoglu,2022-10-30,2022,4.96,53,Asia
363745301,Pied Kingfisher,Ceryle rudis,Bibaswan Sarkar,2021-01-17,2021,4.96,54,Asia
320002041,Common Loon,Gavia immer,Reed Robinson,2020-06-26,2020,4.96,116,North America
61721211,Egyptian Nightjar,Caprimulgus aegyptius,Ram Mohan Angadipuram,2016-07-09,2016,4.96,50,Asia
277340471,Sharp-shinned Hawk,Accipiter striatus,Zeno Taylord-Hawk,2020-11-04,2020,4.96,114,North America
207509021,Yellow-crowned Night Heron,Nyctanassa violacea,Susan Nagi,2020-02-05,2020,4.96,95,North America
318530531,Green Sandpiper,Tringa ochropus,Shachar Hizkiya,2021-03-18,2021,4.96,55,Asia
476620471,Streaked Shearwater,Calonectris leucomelas,Jeran Lin,2022-08-19,2022,4.96,57,Asia
225334231,California Quail,Callipepla californica,Alex Bodden,2020-04-19,2020,4.96,100,North America
573897621,Barred Buttonquail,Turnix suscitator,H Nambiar,2023-05-18,2023,4.96,26,Asia
93153321,Malabar Pied-Hornbill,Anthracoceros coronatus,Abhiram Sankar,2018-01-14,2018,4.96,26,Asia
543548051,Dusky Thrush,Turdus eunomus,Sandy Luk,2023-03-08,2023,4.96,26,Asia
97628771,Orange-headed Thrush,Geokichla citrina,Fareed Mohmed,2018-04-29,2018,4.96,25,Asia
599929841,Spotted Dove,Spilopelia chinensis,Corey Finger,2023-07-05,2023,4.96,25,Asia
271418321,White-rumped Vulture,Gyps bengalensis,Nepal Important  Bird Records,2020-10-15,2020,4.96,24,Asia
228583561,Common Myna,Acridotheres tristis,Ramnarayan Kalyanaraman,2020-04-29,2020,4.96,24,Asia
42820801,Amur Falcon,Falco amurensis,Biju PB,2016-12-18,2016,4.96,25,Asia
206189481,Black Francolin (Western),Francolinus francolinus francolinus/arabistanicus,Lior Kislev,2018-05-28,2018,4.96,24,Asia
367754341,Hume's Warbler,Phylloscopus humei,JISHNU  K,2020-12-23,2020,4.96,24,Asia
584262171,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Ergün Cengiz,2023-06-12,2023,4.96,23,Asia
537783091,Lesser Yellownape,Picus chlorolophus,Bindhu Mohan,2023-02-14,2023,4.96,23,Asia
80531511,White-breasted Waterhen,Amaurornis phoenicurus,Dr Jishnu R,2016-09-16,2016,4.96,24,Asia
536024171,Green Peafowl,Pavo muticus,Chotipong Sinayruraj,2023-02-13,2023,4.96,24,Asia
201664781,Barred Owl,Strix varia,Dave Rintoul,2018-07-30,2018,4.95,37,North America
623663063,Hill Pigeon,Columba rupestris,arjun basandrai,2024-06-29,2024,4.95,61,Asia
170355951,Chestnut-sided Warbler,Setophaga pensylvanica,Diane Doran,2019-07-29,2019,4.95,37,North America
255306661,Greater Flamingo,Phoenicopterus roseus,Rajdeep Mitra,2019-06-06,2019,4.95,62,Asia
55940931,Black Tern,Chlidonias niger,Arda Dönerkayalı,2017-04-27,2017,4.95,21,Asia
205950991,Red-billed Blue-Magpie,Urocissa erythroryncha,Manish Panchal,2017-05-13,2017,4.95,21,Asia
318078351,Oriental Greenfinch,Chloris sinica,Jugdernamjil Nergui,2021-03-16,2021,4.95,21,Asia
552119441,Trumpeter Finch,Bucanetes githagineus,Gabriela Kretosz,2023-02-25,2023,4.95,83,Asia
403614721,Cetti's Warbler,Cettia cetti,Rami Derech,2022-01-08,2022,4.95,21,Asia
395243381,Afghan Babbler,Argya huttoni,Emin Yogurtcuoglu,2021-12-11,2021,4.95,63,Asia
89277161,Black Eagle,Ictinaetus malaiensis,Rajesh Radhakrishnan,2018-03-11,2018,4.95,21,Asia
89425211,Oriental Pratincole,Glareola maldivarum,Roshan  Kamath,2018-03-09,2018,4.95,21,Asia
167889141,Great Hornbill,Buceros bicornis,Vinit Bajpai,2019-01-15,2019,4.95,21,Asia
175215891,Greater Coucal,Centropus sinensis,Hemant Dhadnekar,2019-08-30,2019,4.95,21,Asia
618548785,Golden-cheeked Warbler,Setophaga chrysoparia,Michael Stremciuc,2024-05-05,2024,4.95,44,North America
178101921,Spotless Crake,Zapornia tabuensis,Todd Burrows,2019-09-19,2019,4.95,43,Australia
469059031,Crested Bellbird,Oreoica gutturalis,Mansour Vahedi,2022-07-12,2022,4.95,42,Australia
459903931,Eastern Yellow Robin,Eopsaltria australis,Ben Johns,2022-06-11,2022,4.95,42,Australia
35210441,Atlantic Yellow-nosed Albatross,Thalassarche chlororhynchos,Daniel Mantle,2016-08-21,2016,4.95,42,Australia
614904865,Pileated Woodpecker,Dryocopus pileatus,Stephen Taylor,2024-02-16,2024,4.95,44,North America
508382721,Marbled Godwit,Limosa fedoa,Joey McCracken,2022-11-28,2022,4.95,37,North America
165796711,Striated Heron,Butorides striata,Alexander Babych,2019-06-25,2019,4.95,39,Australia
251763511,Antarctic Prion,Pachyptila desolata,Chris Burwell,2020-07-25,2020,4.95,39,Australia
177980621,Pallid Cuckoo,Heteroscenes pallidus,Peter Taylor,2019-09-20,2019,4.95,38,Australia
234872581,White-breasted Waterhen,Amaurornis phoenicurus,Ramesh Shenai,2018-12-13,2018,4.95,22,Asia
602286241,Limpkin,Aramus guarauna,Gerard Phillips,2023-08-10,2023,4.95,37,North America
156093341,Slaty-breasted Rail,Lewinia striata,Boon Chong Chen,2019-05-04,2019,4.95,22,Asia
205025041,Northern Bald Ibis,Geronticus eremita,Jesus Barreda,2017-09-09,2017,4.95,39,Africa
204069581,Victorin's Warbler,Cryptillas victorini,Jonathan Slifkin,2017-09-25,2017,4.95,22,Africa
129826981,Speckled Pigeon,Columba guinea,Peter Kaestner,2015-09-07,2015,4.95,21,Africa
57418951,Crowned Eagle,Stephanoaetus coronatus,Bruce Ward-Smith,2016-07-01,2016,4.95,21,Africa
31711731,Red-billed Quelea,Quelea quelea,Mathew Joseph,2016-07-24,2016,4.95,21,Africa
624417403,Eurasian Wryneck,Jynx torquilla,Najmuddin Fakhruddin,2024-09-01,2024,4.95,22,Asia
146183081,Green Pheasant,Phasianus versicolor,Nick Irwin,2019-03-14,2019,4.95,22,Asia
173558181,Pied Kingfisher,Ceryle rudis,Rahul  Singh,2019-08-18,2019,4.95,22,Asia
610915064,Noisy Pitta,Pitta versicolor,Ewan Auld,2023-11-08,2023,4.95,22,Australia
618658135,Black-chinned Honeyeater (Black-chinned),Melithreptus gularis gularis,Eric Yeo,2024-05-08,2024,4.95,21,Australia
65265681,Yellow-tufted Honeyeater,Lichenostomus melanops,Adam Higgins,2017-07-06,2017,4.95,22,Australia
536940571,Bar-winged Flycatcher-shrike,Hemipus picatus,Rounak Patra,2023-02-18,2023,4.95,21,Asia
548655531,Bengal Bushlark,Plocealauda assamica,Samim Akhter,2023-03-23,2023,4.95,21,Asia
115329181,Wire-tailed Swallow,Hirundo smithii,Kavi Nanda,2018-09-16,2018,4.95,86,Asia
299537801,Indian Paradise-Flycatcher,Terpsiphone paradisi,Ravi Arunachalam,2018-12-09,2018,4.95,88,Asia
613638436,Lesser Kestrel,Falco naumanni,AVINASH SHARMA,2022-12-23,2022,4.95,21,Asia
493613401,Little Woodswallow,Artamus minor,Trevor Evans,2022-09-04,2022,4.95,22,Australia
311005791,White-naped Honeyeater,Melithreptus lunatus,Deb & Rod R,2021-02-23,2021,4.95,22,Australia
86080681,Sacred Kingfisher (Australasian),Todiramphus sanctus sanctus,Ray Turnbull,2018-02-06,2018,4.95,21,Australia
611033811,Victoria's Riflebird,Ptiloris victoriae,Luke Shelley,2023-11-11,2023,4.95,21,Australia
24278361,Bank Myna,Acridotheres ginginianus,Ting-Wei (廷維) HUNG (洪),2016-02-08,2016,4.95,22,Asia
88247261,Little Spiderhunter,Arachnothera longirostra,Gavin Emmons,2016-12-10,2016,4.95,22,Asia
255392991,Beautiful Firetail,Stagonopleura bella,Roksana and Terry,2020-08-13,2020,4.95,21,Australia
526023531,Green Catbird,Ailuroedus crassirostris,Brian Bird,2023-01-20,2023,4.95,21,Australia
520805501,Varied Honeyeater,Gavicalis versicolor,William Richards,2022-10-11,2022,4.95,21,Australia
396346891,Gray-tailed Tattler,Tringa brevipes,Adrian Boyle,2021-12-16,2021,4.95,21,Australia
139206871,Fluttering Shearwater,Puffinus gavia,Bruce Wedderburn,2019-01-27,2019,4.95,21,Australia
122232911,Maned Duck,Chenonetta jubata,Lucas Brook,2018-11-05,2018,4.95,44,Australia
535787251,White-tailed Eagle,Haliaeetus albicilla,Graham Gerdeman,2023-01-30,2023,4.95,39,Asia
467358791,Savanna Nightjar,Caprimulgus affinis,Kun-Hui  Lin,2022-07-13,2022,4.95,39,Asia
163873991,Piping Plover,Charadrius melodus,Joel Eckerson,2019-06-12,2019,4.95,38,North America
160096501,Seaside Sparrow,Ammospiza maritima,Bert Filemyr,2019-05-21,2019,4.95,38,North America
175414741,Rufous-throated Partridge,Arborophila rufogularis,Rahul  Sharma,2018-09-04,2018,4.95,39,Asia
376317621,LeConte's Sparrow,Ammospiza leconteii,Wei Lu,2021-10-09,2021,4.95,38,North America
97061821,Chinese Egret,Egretta eulophotes,Weber Tsai,2018-04-29,2018,4.95,38,Asia
213332031,Orange-headed Thrush (White-throated),Geokichla citrina cyanota,Charles Thomas,2020-02-28,2020,4.95,38,Asia
51120231,Rock Ptarmigan,Lagopus muta,Don-Jean Léandri-Breton,2015-06-04,2015,4.95,41,North America
616817311,Maguari Stork,Ciconia maguari,Serge Rivard,2024-03-14,2024,4.95,21,South America
540785911,Red-breasted Toucan,Ramphastos dicolorus,Ricardo Mitidieri,2019-10-18,2019,4.95,21,South America
538782591,Ecuadorian Tapaculo,Scytalopus robbinsi,Juan Carlos Navarro,2023-02-23,2023,4.95,21,South America
491735731,Yellow-billed Teal,Anas flavirostris,Leonel Melvern,2022-10-08,2022,4.95,21,South America
97077211,White Woodpecker,Melanerpes candidus,James Moore (Maryland),2017-07-26,2017,4.95,22,South America
160532871,Spot-flanked Gallinule,Porphyriops melanops,Diego Villagran,2019-05-19,2019,4.95,22,South America
614817204,Blue Petrel,Halobaena caerulea,Daniel Danckwerts (Rockjumper Birding Tours),2022-11-02,2022,4.95,22,South America
610670629,Blackish Rail,Pardirallus nigricans,Daniel Restrepo (5-22 Fotografía Biodiversa),2023-10-26,2023,4.95,22,South America
442263481,Yellow-billed Tit-Tyrant,Anairetes flavirostris,Joaquin Muñoz,2022-04-30,2022,4.95,22,South America
322185321,Yellow-bridled Finch,Melanodera xanthogramma,Angélica Almonacid,2019-09-01,2019,4.95,22,South America
22488731,Lesser Rhea (Darwin's),Rhea pennata pennata,Pablo Andrés Cáceres Contreras,2015-12-07,2015,4.95,37,South America
171315581,Crested Eagle,Morphnus guianensis,Willian Menq,2019-08-03,2019,4.95,37,South America
481904731,Double-crested Cormorant,Nannopterum auritum,Lambert Gauthier,2022-09-03,2022,4.95,39,North America
606420571,Austral Pygmy-Owl,Glaucidium nana,Jorge Vidal Melián,2023-08-16,2023,4.95,37,South America
166068391,Black Swift,Cypseloides niger,Chao Jimmy Wu,2019-06-26,2019,4.95,39,North America
609692481,Ruby-crowned Kinglet,Corthylio calendula,Christopher T,2023-10-07,2023,4.95,39,North America
619068153,Yellow-headed Caracara,Daptrius chimachima,Caleb P.,2024-05-14,2024,4.95,39,North America
619843062,Black-tailed Gull,Larus crassirostris,Anonymous eBirber,2024-05-30,2024,4.95,39,North America
621688721,Curlew Sandpiper,Calidris ferruginea,Pierre Deviche,2024-07-20,2024,4.95,39,North America
136545421,Black-throated Mango,Anthracothorax nigricollis,John Deitsch,2019-01-20,2019,4.95,55,South America
500238701,Evening Grosbeak,Coccothraustes vespertinus,Larry Reis,2022-11-03,2022,4.95,38,North America
84478501,White-cheeked Pintail,Anas bahamensis,Christopher Johnson,2018-02-03,2018,4.95,40,North America
237424731,Least Sandpiper,Calidris minutilla,Jacob Crawford,2020-05-14,2020,4.95,40,North America
480362801,Araripe Manakin,Chiroxiphia bokermanni,Kevin Berkoff,2022-08-05,2022,4.95,58,South America
204137651,White Bellbird,Procnias albus,Anselmo  d'Affonseca,2019-02-20,2019,4.95,58,South America
621810200,Common Nighthawk,Chordeiles minor,Bob Bowhay,2024-07-15,2024,4.95,38,North America
284871001,Red-backed Fairywren,Malurus melanocephalus,Elaine Rose,2020-11-09,2020,4.95,59,Australia
282189151,Malaysian Rail-babbler,Eupetes macrocerus,Koel Ko,2017-10-18,2017,4.95,43,Asia
390901241,Wilson's Snipe,Gallinago delicata,Iris Kilpatrick,2019-06-11,2019,4.95,42,North America
373214831,Sacred Kingfisher,Todiramphus sanctus,Lorix Bertling,2021-09-28,2021,4.95,62,Australia
185141941,Rufous-capped Warbler,Basileuterus rufifrons,Adam Dudley,2019-10-30,2019,4.95,42,North America
303214201,Ruby-crowned Kinglet,Corthylio calendula,Carter Gasiorowski,2021-01-31,2021,4.95,43,North America
621151075,Guira Cuckoo,Guira guira,Fernando Calmon,2024-06-28,2024,4.95,118,South America
238777651,Black-backed Dwarf-Kingfisher,Ceyx erithaca,Yash Kothiala,2018-07-27,2018,4.95,44,Asia
381214131,Black-browed Albatross,Thalassarche melanophris,Claudio Véliz,2021-10-20,2021,4.95,92,South America
609559578,Blue-headed Vireo,Vireo solitarius,L Lang,2023-10-03,2023,4.95,38,North America
163198901,White-rumped Shama,Copsychus malabaricus,Sanjay Malik,2019-06-08,2019,4.95,44,Asia
134895031,White-bellied Seedsnipe,Attagis malouinus,Esteban Daniels,2019-01-13,2019,4.95,94,South America
621574377,Yellow Rail,Coturnicops noveboracensis,Seth Owens,2024-07-16,2024,4.95,41,North America
104716051,Cassia Crossbill,Loxia sinesciuris,Craig Benkman,2018-06-07,2018,4.95,38,North America
58190091,Cassin's Finch,Haemorhous cassinii,Milton Vine,2017-05-15,2017,4.95,38,North America
614104669,Ring-billed Gull,Larus delawarensis,Lily Morello,2024-01-28,2024,4.95,41,North America
459618071,Barred Owl,Strix varia,Nick Parayko,2022-06-13,2022,4.95,41,North America
165804031,White-capped Dipper,Cinclus leucocephalus,Christopher Becerra,2018-01-14,2018,4.95,21,South America
115531271,Giant Snipe,Gallinago undulata,João Salvador,2018-09-19,2018,4.95,21,South America
84767021,Chotoy Spinetail,Schoeniophylax phryganophilus,Bruno Rennó,2015-09-10,2015,4.95,21,South America
508417181,Crested Doradito,Pseudocolopteryx sclateri,Arthur Grosset,2022-10-20,2022,4.95,21,South America
580581231,Stejneger's Scoter,Melanitta stejnegeri,Enric Fernandez,2023-06-02,2023,4.95,41,North America
350353901,Brolga,Antigone rubicunda,Campbell Paine,2021-06-26,2021,4.95,124,Australia
127791711,Curlew Sandpiper,Calidris ferruginea,Steven McBride,2018-12-05,2018,4.95,65,Australia
543321491,Great Horned Owl,Bubo virginianus,Brent Angelo,2023-03-07,2023,4.95,42,North America
423683071,Satin Bowerbird,Ptilonorhynchus violaceus,McKinley Moens,2021-12-02,2021,4.95,113,Australia
526757791,Australian Owlet-nightjar,Aegotheles cristatus,Nick Rogers,2023-01-22,2023,4.95,96,Australia
245258841,Baikal Teal,Sibirionetta formosa,William Price,2018-02-22,2018,4.95,40,Asia
524531131,American Bittern,Botaurus lentiginosus,Stevan Hubbard,2023-01-15,2023,4.95,116,North America
434838141,Kentucky Warbler,Geothlypis formosa,Amber Miller,2022-04-12,2022,4.95,120,North America
429726501,Lincoln's Sparrow,Melospiza lincolnii,Kevin (Seth) Long,2022-03-28,2022,4.95,55,North America
